0.000000 0.000000 0.000000 0.000000 0.838309 0.061020 0.406301 -1.305630 -0.220514 0.235662 0.171906 -0.187054 0.433780 0.149869 0.203227 -0.786876 0.437822 0.096369 0.198215 -0.732406 -0.551855 -0.042253 0.202184 0.391925 0.622225 -0.195650 -0.169553 -0.257022 0.622811 0.512872 0.654270 -1.789954 -0.380636 -0.292824 -0.415134 1.088594 0.440130 0.350795 0.277004 -1.067930
0.000000 0.000000 0.000000 0.000000 -0.032579 -0.305618 -0.098550 0.436747 -0.481653 -0.209585 -0.486087 1.177325 0.021693 -0.247454 -0.020286 0.246047 0.218727 0.042854 0.190004 -0.451586 -0.426851 -0.155009 -0.236360 0.818220 -0.091109 -0.109968 -0.493485 0.694561 0.041590 0.468679 0.290278 -0.800548 0.080146 -0.283325 0.167485 0.035694 -0.122424 0.002150 -0.174851 0.295124
0.000000 0.000000 0.000000 0.000000 0.534164 0.639543 0.344903 -1.518609 -0.419878 0.229519 -0.042252 0.232611 0.106910 0.109702 0.221478 -0.438089 0.202029 0.414646 0.127330 -0.744005 0.007734 -0.411513 -0.293986 0.697766 -0.006489 0.090677 -0.184986 0.100798 0.911408 0.641926 0.601724 -2.155058 -0.074289 0.251188 0.091312 -0.268211 0.311476 0.040450 0.303291 -0.655216
0.000000 0.000000 0.000000 0.000000 -1.339893 -0.394945 -0.652653 2.387492 1.122045 -0.255597 0.356433 -1.222881 -0.562382 -0.012117 -0.404419 0.978918 -0.858578 -0.553870 -0.515550 1.927997 0.970972 0.608776 0.328163 -1.907911 -0.524627 0.214940 0.848024 -0.538338 -1.575810 -1.623477 -1.546272 4.745559 0.374778 0.324962 0.156337 -0.856077 -0.629183 -0.393395 -0.405444 1.428022
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.354028 0.167751 0.311534 -0.833313 0.157874 -0.174226 -0.307979 0.324331 0.056512 -0.231312 -0.232678 0.407478 -0.400967 -0.293096 -0.444662 1.138725 -0.189036 -0.388133 -0.166298 0.743467 -0.124309 0.301915 -0.417447 0.239841 0.208886 -0.152109 -0.343118 0.286341 0.433411 0.277423 0.406105 -1.116940
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.159710 -0.057240 0.268476 -0.370945 0.098837 -0.266719 -0.110237 0.278119 0.102705 0.010202 0.561556 -0.674463 -0.211420 -0.152257 -0.269693 0.633370 -0.262637 -0.230229 -0.034338 0.527204 -0.493395 0.038793 -0.460371 0.914973 0.045838 -0.106792 -0.196235 0.257188 0.299050 -0.430051 0.223088 -0.092088
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.085527 -0.158014 -0.056907 0.129394 0.355025 -0.086791 0.083273 -0.351507 -0.351667 -0.363111 -0.418399 1.133177 -0.209281 -0.410392 -0.266626 0.886299 -0.446552 -0.133102 0.090078 0.489576 -0.130534 0.025686 0.016188 0.088660 0.395225 0.001833 0.221142 -0.618200 -0.014649 -0.286914 -0.153555 0.455117
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.599265 0.047503 -0.523103 1.074865 -0.611737 0.527737 0.334943 -0.250943 0.192450 0.584221 0.089521 -0.866192 0.821668 0.855745 0.980981 -2.658394 0.898226 0.751463 0.110558 -1.760247 0.748238 -0.366394 0.861630 -1.243474 -0.649949 0.257068 0.318210 0.074671 -0.717812 0.439541 -0.475639 0.753910
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.109240 -0.399861 -0.315167 0.824269 -0.568672 0.046298 -0.297573 0.819947 0.232939 -0.030618 -0.224686 0.022365 -0.154931 -0.101128 -0.243346 0.499404 0.154483 0.284919 0.001427 -0.440829 0.572412 -0.108513 -0.224509 -0.239390 -0.348039 -0.123630 0.069771 0.401898
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.321292 0.070783 -0.057653 -0.334421 -0.011125 -0.146689 -0.076128 0.233942 -0.442202 0.043242 -0.885596 1.284556 -0.029000 -0.734622 -0.292299 1.055921 0.520478 0.230909 0.150150 -0.901537 -0.261297 -0.430933 -0.322948 1.015179 0.272490 0.548359 0.477231 -1.298079
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.050080 -0.124973 0.182121 -0.107227 0.079070 0.037613 0.536424 -0.653108 -0.054002 -0.032834 -0.418259 0.505095 0.046781 -0.054720 -0.058816 0.066755 -0.011231 0.005166 -0.199476 0.205542 0.384787 -0.152516 -0.154286 -0.077985 0.305061 0.020281 0.241947 -0.567288
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.262131 0.454052 0.190699 -0.382621 0.500727 0.062778 -0.162723 -0.400781 0.263265 0.020210 1.528540 -1.812016 0.137150 0.890469 0.594460 -1.622079 -0.663730 -0.520993 0.047899 1.136824 -0.695902 0.691963 0.701744 -0.697805 -0.229512 -0.445009 -0.788948 1.463470
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.200326 -0.181098 -0.574027 0.955452 0.164858 -0.230282 0.243433 -0.178009 -0.545483 -0.375150 -0.445820 1.366453 0.022852 0.069285 0.211084 -0.303220 -0.518410 -0.566325 -0.516728 1.601463 0.100357 0.188282 -0.033806 -0.254833
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.362302 -0.182437 -0.195299 0.740038 -0.228712 -0.226127 -0.001992 0.456830 0.090007 -0.173446 0.094634 -0.011195 0.174588 -0.103158 0.047756 -0.119186 0.032382 -0.342308 -0.233796 0.543722 -0.771092 -0.140230 -0.592267 1.503590
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.359838 -0.361919 -0.171289 0.893047 -0.315142 -0.623313 -0.308324 1.246779 -0.069441 -0.426315 -0.104494 0.600250 -0.199327 -0.557702 -0.288861 1.045889 -0.124336 -0.262430 -0.013759 0.400525 -0.219077 -0.003666 -0.353448 0.576192
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.922467 0.725454 0.940615 -2.588536 0.378996 1.079721 0.066884 -1.525601 0.524916 0.974911 0.455681 -1.955507 0.001887 0.591575 0.030021 -0.623483 0.610364 1.171064 0.764283 -2.545710 0.889812 -0.044385 0.979521 -1.824948
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.534064 -0.343228 0.019912 0.857380 -0.174867 -0.052736 0.102453 0.125149 -0.406451 0.159557 -0.359282 0.606176 -0.699162 -0.310555 -0.034320 1.044038 -0.187574 0.221485 0.292039 -0.325950
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.523513 -0.598139 -0.143377 1.265029 0.378947 0.762577 0.385202 -1.526725 0.294004 -0.011447 -0.106312 -0.176246 -0.096471 0.015916 0.290056 -0.209501 -0.124733 -0.358439 0.312411 0.170760
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.314647 -0.241928 0.261137 0.295439 -0.142604 0.160162 0.042986 -0.060543 -0.404740 -0.009440 -0.126637 0.540817 0.014998 0.258406 0.267525 -0.540930 0.233386 -0.162999 -0.050845 -0.019542
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.372224 1.183294 -0.137671 -2.417847 -0.061476 -0.870003 -0.530641 1.462119 0.517187 -0.138670 0.592230 -0.970747 0.780635 0.036234 -0.523262 -0.293607 0.078921 0.299953 -0.553606 0.174732
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.097298 0.026829 0.061288 0.009181 0.582618 0.199697 0.230502 -1.012818 0.146044 -0.250554 0.138869 -0.034359 -0.321440 -0.049927 0.263594 0.107772
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.014174 -0.422930 -0.104226 0.541331 0.211726 0.337026 0.209038 -0.757790 -0.129491 -0.451872 0.032478 0.548885 0.044617 -0.363327 -0.092006 0.410716
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.132548 0.492489 -0.151874 -0.208066 0.096087 0.312916 -0.085856 -0.323147 0.042677 -0.378431 -0.298621 0.634374 0.144316 -0.181204 0.085674 -0.048786
